epoch,accuracy,loss,mean_io_u_2,val_accuracy,val_loss,val_mean_io_u_2
31,0.8619791865348816,0.9322872757911682,0.5018349885940552,0.8662036657333374,0.9155175089836121,0.49651893973350525
32,0.8626881241798401,0.9318600296974182,0.5012333393096924,0.8662273287773132,0.9152693152427673,0.4974565804004669
33,0.8634718656539917,0.9313057661056519,0.502549409866333,0.8664812445640564,0.9151864647865295,0.4991437494754791
34,0.8640472292900085,0.930863082408905,0.5028795599937439,0.8677088618278503,0.9139083027839661,0.4982696771621704
35,0.8648255467414856,0.9303415417671204,0.5029526948928833,0.8679805397987366,0.9137840867042542,0.49937760829925537
36,0.8654282689094543,0.9300562143325806,0.5044364333152771,0.8689125180244446,0.9130551218986511,0.5001665949821472
37,0.8660326600074768,0.9294022917747498,0.5030914545059204,0.8696708679199219,0.9120995402336121,0.4998277425765991
38,0.866633951663971,0.929232120513916,0.5056482553482056,0.8696689605712891,0.9122139811515808,0.5004603266716003
39,0.8671208620071411,0.9286212921142578,0.5046445727348328,0.8704734444618225,0.9116554856300354,0.5014559626579285
40,0.867758572101593,0.9280577898025513,0.5054271817207336,0.8707459568977356,0.9112666249275208,0.5017197132110596
41,0.8683211803436279,0.927507758140564,0.5047454237937927,0.8713186979293823,0.9104539155960083,0.5013304948806763
0,0.8185041546821594,0.9720383286476135,0.4919791519641876,0.8262300491333008,0.9610365629196167,0.4908751845359802
1,0.8162938952445984,0.9652507901191711,0.49201780557632446,0.821021556854248,0.9525731205940247,0.4908609390258789
2,0.8134016990661621,0.9584530591964722,0.49214568734169006,0.819896399974823,0.945216715335846,0.4909828305244446
3,0.8150835037231445,0.9539183378219604,0.492321252822876,0.8219234347343445,0.941927433013916,0.49104568362236023
4,0.819542646408081,0.9512031674385071,0.4924117624759674,0.8279184103012085,0.938969612121582,0.49127641320228577
5,0.8237925171852112,0.9495303630828857,0.49257683753967285,0.83245450258255,0.9370254874229431,0.49148106575012207
6,0.8274900913238525,0.948173999786377,0.4926893711090088,0.8349254131317139,0.9356633424758911,0.4915197789669037
7,0.8307626247406006,0.9470682740211487,0.4928033947944641,0.8384585976600647,0.9341845512390137,0.49162793159484863
8,0.8339475989341736,0.9459674954414368,0.49289917945861816,0.8418980836868286,0.932644784450531,0.49177631735801697
9,0.8362911343574524,0.9452152848243713,0.4929340183734894,0.8430241942405701,0.9318432211875916,0.4918023645877838
10,0.8384076952934265,0.9442955255508423,0.4930700957775116,0.8448411226272583,0.930925726890564,0.491868793964386
11,0.8407674431800842,0.9436177611351013,0.4930894374847412,0.8456146717071533,0.9301317930221558,0.4918234050273895
12,0.8424215912818909,0.9428725242614746,0.4931504726409912,0.8493182063102722,0.9283161759376526,0.4920702576637268
13,0.8440454006195068,0.9422059059143066,0.49319973587989807,0.8487508296966553,0.9282004237174988,0.49193209409713745
14,0.8454826474189758,0.9413802027702332,0.49325788021087646,0.8522054553031921,0.9266359210014343,0.4921667277812958
15,0.8467806577682495,0.9408116936683655,0.4933260679244995,0.8521812558174133,0.9264029860496521,0.49209651350975037
16,0.8483298420906067,0.9402912855148315,0.49336156249046326,0.8531447649002075,0.9256687760353088,0.4920966327190399
17,0.8492705225944519,0.9395872950553894,0.49380040168762207,0.8549307584762573,0.9245612621307373,0.4921606779098511
18,0.8506332039833069,0.9389263987541199,0.49361124634742737,0.8544546365737915,0.9247480034828186,0.4920969605445862
19,0.8515484929084778,0.9386889338493347,0.49416065216064453,0.8565444946289062,0.923428475856781,0.49230363965034485
20,0.8525688648223877,0.9378451704978943,0.49452897906303406,0.8575737476348877,0.9226772785186768,0.49239349365234375
21,0.853663980960846,0.937323808670044,0.49454647302627563,0.8582533001899719,0.9222376942634583,0.49254661798477173
22,0.8546301126480103,0.9369631409645081,0.4949152171611786,0.8582409620285034,0.9219540357589722,0.4927133321762085
23,0.8555967807769775,0.936237633228302,0.49508532881736755,0.859952449798584,0.9208208918571472,0.4929521381855011
24,0.8565433025360107,0.9357813000679016,0.496086448431015,0.8604961037635803,0.9202438592910767,0.4932352900505066
25,0.8573974967002869,0.9353594779968262,0.49612918496131897,0.8615069389343262,0.9195290803909302,0.4935818612575531
26,0.8582298755645752,0.93483567237854,0.49673229455947876,0.862133264541626,0.9189331531524658,0.4939092695713043
27,0.8590006828308105,0.9342754483222961,0.4974459707736969,0.8635018467903137,0.9177477359771729,0.49430304765701294
28,0.8598659038543701,0.9336614012718201,0.49795299768447876,0.8638719320297241,0.9174535870552063,0.4949759244918823
29,0.8606023192405701,0.9333190321922302,0.500085175037384,0.8639220595359802,0.9174006581306458,0.4955481290817261
30,0.8612874150276184,0.9328253269195557,0.4997684955596924,0.8646795153617859,0.9167298078536987,0.49618324637413025
31,0.8621183633804321,0.9322682023048401,0.5024460554122925,0.865787923336029,0.9156805872917175,0.49647051095962524
32,0.8626066446304321,0.9319062232971191,0.5013828277587891,0.8665701150894165,0.914993405342102,0.4970036447048187
33,0.863329291343689,0.9314388036727905,0.5018554329872131,0.8664118647575378,0.9152695536613464,0.4985075294971466
34,0.8639103174209595,0.9310560822486877,0.5018879175186157,0.8672986626625061,0.9142113924026489,0.4983093738555908
35,0.8647294640541077,0.9303721785545349,0.5026203393936157,0.8674686551094055,0.9142565727233887,0.4993833899497986
36,0.8653867840766907,0.9299955368041992,0.5019742250442505,0.868481457233429,0.9131312966346741,0.4992612600326538
37,0.8659063577651978,0.9293932914733887,0.5042737722396851,0.8690054416656494,0.9126834273338318,0.5000523328781128
38,0.8665437698364258,0.9290934801101685,0.5030626654624939,0.8694453239440918,0.9124912619590759,0.5007763504981995
39,0.8670524954795837,0.9287493824958801,0.5068950057029724,0.8701198101043701,0.9117011427879333,0.5009810924530029
40,0.8677950501441956,0.9281352758407593,0.5027903914451599,0.8707485795021057,0.911239743232727,0.5015558004379272
41,0.8682926893234253,0.9276290535926819,0.5057638883590698,0.8711991310119629,0.9108487367630005,0.5021865367889404
42,0.8688941597938538,0.9270892143249512,0.5059521198272705,0.8716115951538086,0.9103028178215027,0.5024248361587524
43,0.8694484233856201,0.9267088770866394,0.5066546201705933,0.8721128702163696,0.9099538922309875,0.5025463700294495
44,0.8698947429656982,0.9264701008796692,0.5066564679145813,0.8730044960975647,0.9087426066398621,0.502187967300415
45,0.870440661907196,0.9259662628173828,0.5064088106155396,0.873248279094696,0.9086609482765198,0.5024614334106445
46,0.8708499073982239,0.9253288507461548,0.5065908432006836,0.8744593262672424,0.9069148302078247,0.5020372867584229
47,0.8713546395301819,0.9251836538314819,0.5049981474876404,0.8743916153907776,0.9074410796165466,0.5031090974807739
48,0.8719526529312134,0.924778938293457,0.5070035457611084,0.8744117617607117,0.907402753829956,0.5033853054046631
49,0.8724524974822998,0.9240448474884033,0.5075657367706299,0.8751903772354126,0.9064940810203552,0.5033275485038757
50,0.8729139566421509,0.9237709045410156,0.5052177906036377,0.8761716485023499,0.9051080942153931,0.5029064416885376
51,0.8734019994735718,0.9232836961746216,0.5052953958511353,0.876363217830658,0.9050195813179016,0.5034261345863342
52,0.8737310767173767,0.9230490922927856,0.5066747069358826,0.8765254616737366,0.9050232768058777,0.5039112567901611
53,0.8742238879203796,0.9224395155906677,0.5060290098190308,0.877230167388916,0.9039697051048279,0.5039427876472473
54,0.8746585845947266,0.9219303727149963,0.506278932094574,0.8779917359352112,0.9029974341392517,0.5036892294883728
55,0.8751234412193298,0.9215508103370667,0.5059863328933716,0.8778114318847656,0.9036391377449036,0.5047188401222229
56,0.8754943013191223,0.921495795249939,0.5062514543533325,0.8779116868972778,0.9035218358039856,0.5049329996109009
57,0.8759633302688599,0.9209563732147217,0.5036510229110718,0.8787386417388916,0.9023385047912598,0.5047871470451355
58,0.8763276934623718,0.9205020666122437,0.5049216747283936,0.8788512349128723,0.9024876952171326,0.5050721764564514
59,0.8767122030258179,0.9202536344528198,0.5062487125396729,0.8798409700393677,0.900592029094696,0.5044263005256653
60,0.877133846282959,0.9197396636009216,0.5051625370979309,0.8797562122344971,0.9009053111076355,0.5050190687179565
61,0.8774998188018799,0.9193436503410339,0.504856526851654,0.8805534243583679,0.8996780514717102,0.5045720338821411
62,0.8779560327529907,0.9187858700752258,0.5045582056045532,0.880614697933197,0.8997647762298584,0.5050811171531677
63,0.8782936930656433,0.9185358285903931,0.5057200193405151,0.8811241984367371,0.8990243077278137,0.5053182244300842
64,0.8786850571632385,0.9182036519050598,0.5055508613586426,0.8813188076019287,0.89891117811203,0.5052205324172974
65,0.879025399684906,0.9174755811691284,0.505344808101654,0.8816120624542236,0.898570716381073,0.5056202411651611
66,0.8792799115180969,0.9172215461730957,0.5043368339538574,0.882006824016571,0.8980395793914795,0.5057190656661987
67,0.8797101974487305,0.9169310927391052,0.5048041343688965,0.8822128176689148,0.8977648019790649,0.5058027505874634
68,0.8799654245376587,0.9166271090507507,0.5042927265167236,0.8823845386505127,0.8976407647132874,0.5061743855476379
69,0.8803349137306213,0.9162059426307678,0.5048433542251587,0.8835234045982361,0.8953080177307129,0.5057017207145691
70,0.8806631565093994,0.9160265922546387,0.504666805267334,0.8834911584854126,0.8958404064178467,0.5060396194458008
71,0.8809741139411926,0.9158639311790466,0.5040766596794128,0.8838202357292175,0.8951043486595154,0.5059836506843567
72,0.8812744617462158,0.9152910113334656,0.5049504041671753,0.883790135383606,0.8955893516540527,0.5062656998634338
73,0.8815564513206482,0.9148848652839661,0.5041530132293701,0.8841350674629211,0.8949645757675171,0.5064651966094971
74,0.8818821907043457,0.9144145250320435,0.5053901672363281,0.8847476840019226,0.8934528827667236,0.5059503316879272
75,0.8821423053741455,0.9142102599143982,0.5029364228248596,0.8848246335983276,0.8936512470245361,0.5062582492828369
76,0.882450520992279,0.9137604832649231,0.5039961338043213,0.884864866733551,0.8939127922058105,0.5066131353378296
77,0.8826817274093628,0.9134655594825745,0.505297839641571,0.8853410482406616,0.8927477598190308,0.5063656568527222
78,0.8829957842826843,0.9129973649978638,0.5042769312858582,0.8855282664299011,0.8924938440322876,0.5064853429794312
79,0.8832331299781799,0.9126035571098328,0.5037904381752014,0.8858126401901245,0.8918702006340027,0.5062587857246399
80,0.8834898471832275,0.9121242165565491,0.5043137073516846,0.8861735463142395,0.8912432789802551,0.5065534710884094
81,0.8837199807167053,0.9121179580688477,0.5040541291236877,0.8863669037818909,0.8910405039787292,0.506650447845459
82,0.8840009570121765,0.91160649061203,0.5052077770233154,0.8864116072654724,0.8912171721458435,0.5068413019180298
83,0.8842262029647827,0.9112525582313538,0.5031159520149231,0.8865768909454346,0.890949010848999,0.5069338083267212
84,0.8844302892684937,0.9112409353256226,0.5037261247634888,0.8868660926818848,0.8903831243515015,0.5067198276519775
85,0.8846707344055176,0.9108738899230957,0.5031128525733948,0.8869633674621582,0.890586256980896,0.5070129036903381
86,0.8849251866340637,0.910416305065155,0.5032764077186584,0.8873295187950134,0.889636218547821,0.5069138407707214
87,0.8851023316383362,0.9101982712745667,0.505174994468689,0.8873584270477295,0.8897854685783386,0.5067480802536011
88,0.8853440880775452,0.9096324443817139,0.502750039100647,0.887913167476654,0.8881770372390747,0.5070704221725464
89,0.8855112791061401,0.9091280698776245,0.5035080909729004,0.8880903720855713,0.8880390524864197,0.5071517825126648
90,0.8857035040855408,0.9089952111244202,0.502927303314209,0.888009786605835,0.8884500861167908,0.5071243643760681
91,0.8859047889709473,0.9090075492858887,0.5027785897254944,0.8883441686630249,0.8876150846481323,0.5070010423660278
92,0.8861233592033386,0.9085063338279724,0.5019516944885254,0.8883034586906433,0.8881433010101318,0.5070969462394714
93,0.8863092064857483,0.9080654978752136,0.5038204789161682,0.8886687755584717,0.8869823813438416,0.507064700126648
94,0.8865246772766113,0.907812237739563,0.5024632215499878,0.8889725804328918,0.886029839515686,0.5070053339004517
95,0.8866764307022095,0.9076240658760071,0.5029376745223999,0.8891894817352295,0.8855378031730652,0.5071923732757568
96,0.8868513107299805,0.9072455167770386,0.5029053092002869,0.8892554640769958,0.8857419490814209,0.5069944262504578
97,0.8870354890823364,0.9071288108825684,0.5019797682762146,0.889579713344574,0.8847225904464722,0.5070860981941223
98,0.887189507484436,0.9070144295692444,0.5020537376403809,0.8899080157279968,0.8835915327072144,0.5071057081222534
99,0.8873807191848755,0.9061992168426514,0.5022998452186584,0.8897678852081299,0.8845561146736145,0.5072197914123535
100,0.8875480890274048,0.9060335159301758,0.5031942129135132,0.8897096514701843,0.8851227164268494,0.5070945024490356
101,0.8876662254333496,0.9056239724159241,0.5028204917907715,0.8900480270385742,0.8839417695999146,0.5072769522666931
102,0.887834370136261,0.9053913354873657,0.5026147961616516,0.8902787566184998,0.883084774017334,0.507000744342804
103,0.8880041837692261,0.905125617980957,0.5024613738059998,0.8904195427894592,0.8829140663146973,0.5072340965270996
104,0.8881570100784302,0.904757559299469,0.5023970603942871,0.8905684351921082,0.8823898434638977,0.5070044994354248
105,0.8882949352264404,0.9045807123184204,0.5016658902168274,0.8906289935112,0.8825318217277527,0.5072301626205444
106,0.888441264629364,0.9039666056632996,0.5024979114532471,0.8908260464668274,0.8817866444587708,0.507340133190155
107,0.8885627388954163,0.9040928483009338,0.5020631551742554,0.8908720016479492,0.8819063305854797,0.5071152448654175
108,0.8887131214141846,0.9035208821296692,0.5011653900146484,0.891106903553009,0.8807888031005859,0.506942868232727
109,0.888809323310852,0.903272271156311,0.5014634132385254,0.8912200927734375,0.8807443976402283,0.5073280334472656
110,0.8889676928520203,0.90325528383255,0.5019357800483704,0.8911727070808411,0.8812627792358398,0.5070162415504456
111,0.8890696167945862,0.9030176401138306,0.5017583966255188,0.891369104385376,0.8805347681045532,0.5071539282798767
112,0.8892099261283875,0.9023372530937195,0.502841055393219,0.8913949728012085,0.8806419968605042,0.5067059993743896
113,0.8893295526504517,0.9025335907936096,0.5015830397605896,0.8917264342308044,0.8793638944625854,0.5073769688606262
114,0.889457106590271,0.9020253419876099,0.5012295246124268,0.8919559121131897,0.878264844417572,0.5070332288742065
115,0.8896048069000244,0.9014386534690857,0.5018655061721802,0.8919779658317566,0.8786089420318604,0.5071133971214294
116,0.8897060751914978,0.9010687470436096,0.5016401410102844,0.8920405507087708,0.8785326480865479,0.5070885419845581
117,0.8898296356201172,0.9008111357688904,0.5011695027351379,0.8921260237693787,0.8783255219459534,0.5069233179092407
118,0.8899174332618713,0.9007052779197693,0.5013202428817749,0.8924165964126587,0.876943826675415,0.5071511268615723
119,0.8900611996650696,0.900756299495697,0.5012152791023254,0.8925064206123352,0.8763830661773682,0.5067901611328125
120,0.8901670575141907,0.9003196954727173,0.5012075901031494,0.8924006819725037,0.8774167895317078,0.5069083571434021
121,0.8902570009231567,0.899915337562561,0.501795768737793,0.8925685286521912,0.8766030669212341,0.5068637728691101
122,0.8903614282608032,0.8996491432189941,0.5011963844299316,0.8925262093544006,0.877379298210144,0.5069096088409424
123,0.8904791474342346,0.8996466398239136,0.5013167858123779,0.8927291631698608,0.8763519525527954,0.5067528486251831
124,0.890593945980072,0.8994107246398926,0.5007998943328857,0.8929058313369751,0.8756407499313354,0.5070862174034119
125,0.8906770944595337,0.8984904885292053,0.5013403296470642,0.8930357694625854,0.8751220703125,0.5070114731788635
126,0.8907811045646667,0.8983163237571716,0.5013534426689148,0.8930725455284119,0.875126838684082,0.5069311261177063
127,0.8908838629722595,0.8982269763946533,0.5014111399650574,0.8931986689567566,0.8746570944786072,0.5069124102592468
128,0.8909654021263123,0.8980998992919922,0.5006696581840515,0.8932576179504395,0.8744142651557922,0.506967306137085
129,0.891036331653595,0.8984260559082031,0.5007205009460449,0.8934265971183777,0.8738070726394653,0.5071563124656677
130,0.8911652565002441,0.8979651927947998,0.5011606812477112,0.893470823764801,0.8736937642097473,0.5070136785507202
131,0.8912420272827148,0.897433340549469,0.5009670257568359,0.8935183882713318,0.8735148310661316,0.506918728351593
132,0.891323447227478,0.8973831534385681,0.5004138946533203,0.8934564590454102,0.8742613196372986,0.5067305564880371
133,0.8914101123809814,0.8967742919921875,0.5009931921958923,0.8936886191368103,0.8729230165481567,0.5067240595817566
134,0.8915035128593445,0.8961789011955261,0.501307487487793,0.8937444090843201,0.8728780150413513,0.5068086385726929
135,0.8915977478027344,0.896016538143158,0.5012518763542175,0.8939135670661926,0.8719845414161682,0.5068299770355225
136,0.8916850090026855,0.8956341743469238,0.501189649105072,0.8940293788909912,0.8714957237243652,0.5068778395652771
137,0.8917690515518188,0.8956925868988037,0.5014923214912415,0.8941238522529602,0.8711744546890259,0.5069690346717834
138,0.8918445706367493,0.895359218120575,0.5005822777748108,0.8942205309867859,0.870672345161438,0.5068075656890869
139,0.8919315934181213,0.8955197334289551,0.5002440214157104,0.8942309617996216,0.8708741068840027,0.5068787932395935
140,0.8920184373855591,0.8950542211532593,0.5006551742553711,0.8943256139755249,0.8702314496040344,0.506511390209198
141,0.8920979499816895,0.8955111503601074,0.5001623630523682,0.8943457007408142,0.870581328868866,0.506827175617218
142,0.8921464681625366,0.8950791954994202,0.5010140538215637,0.8944604992866516,0.8699180483818054,0.5067797899246216
143,0.8922408819198608,0.8945658802986145,0.4997616410255432,0.8945930004119873,0.8691955208778381,0.5068277716636658
144,0.8923150897026062,0.8945140838623047,0.5002167224884033,0.8946196436882019,0.8691530823707581,0.5065975785255432
145,0.892396092414856,0.8939111828804016,0.5003076195716858,0.8946584463119507,0.8695197701454163,0.5067945718765259
146,0.8924800753593445,0.8936866521835327,0.500299334526062,0.8947675228118896,0.8686410188674927,0.5067450404167175
147,0.8925452828407288,0.8937491774559021,0.5001277327537537,0.8947975039482117,0.8688658475875854,0.5067247748374939
148,0.8926159143447876,0.8930122256278992,0.4998800456523895,0.8949407339096069,0.8681572675704956,0.5069466233253479
149,0.8926918506622314,0.892870306968689,0.5006110072135925,0.8949019908905029,0.8686047196388245,0.5066747069358826
150,0.892764151096344,0.8931501507759094,0.49974995851516724,0.8950055241584778,0.8680482506752014,0.5067083835601807
151,0.8928507566452026,0.8923730254173279,0.4999711513519287,0.8951613903045654,0.8672794103622437,0.5069846510887146
152,0.8929107785224915,0.8919505476951599,0.5003648996353149,0.8951093554496765,0.8677272200584412,0.5065091252326965
153,0.8929696679115295,0.8916873335838318,0.5000944137573242,0.8952224850654602,0.867194414138794,0.5067270994186401
154,0.8930315375328064,0.8919693231582642,0.5001789331436157,0.8953343629837036,0.8664312362670898,0.5067653059959412
155,0.8931112885475159,0.8919506072998047,0.4993169903755188,0.8953945636749268,0.8662896752357483,0.5067469477653503
156,0.8931888341903687,0.8916870951652527,0.4996444880962372,0.895414412021637,0.8664476871490479,0.506562352180481
157,0.8932587504386902,0.8913416862487793,0.4995010793209076,0.8955733180046082,0.865506112575531,0.5068250894546509
158,0.8933247923851013,0.8912009000778198,0.4994882345199585,0.8955565094947815,0.8657198548316956,0.506686270236969
159,0.8933906555175781,0.8904032111167908,0.5005540251731873,0.8956249952316284,0.8653882741928101,0.5066098570823669
160,0.8934711813926697,0.8912324905395508,0.49983400106430054,0.8957177400588989,0.864776074886322,0.5065951943397522
161,0.8935073018074036,0.8899524211883545,0.4998384714126587,0.8958073258399963,0.8645443320274353,0.506757915019989
162,0.8935818076133728,0.8906526565551758,0.49912288784980774,0.8958661556243896,0.8642611503601074,0.506751298904419
163,0.8936535716056824,0.8902027010917664,0.499927818775177,0.8958244323730469,0.8648312091827393,0.5066487193107605
164,0.8937020301818848,0.8896381258964539,0.49943557381629944,0.8958195447921753,0.8653214573860168,0.5066251158714294
165,0.8937769532203674,0.889833927154541,0.499398410320282,0.8960773944854736,0.8632538318634033,0.5067324042320251
166,0.8938348889350891,0.8899075984954834,0.49960625171661377,0.896161675453186,0.8628501892089844,0.506901204586029
167,0.8939099907875061,0.88893723487854,0.499554842710495,0.8961033821105957,0.863553524017334,0.5067704319953918
168,0.893979012966156,0.8880924582481384,0.4999184012413025,0.8963353633880615,0.8620679378509521,0.5071436762809753
169,0.8940351009368896,0.8887877464294434,0.4998700022697449,0.896242082118988,0.8630324602127075,0.5068289041519165
170,0.8941105604171753,0.8886764049530029,0.4996098279953003,0.8962670564651489,0.8628337979316711,0.5066342949867249
171,0.8941621780395508,0.8880664706230164,0.5000779032707214,0.8962670564651489,0.8631526231765747,0.5065346956253052
172,0.8942452669143677,0.8881257176399231,0.4996199905872345,0.8963947296142578,0.8624478578567505,0.5068519711494446
173,0.8942824602127075,0.887814462184906,0.5001158118247986,0.8964419960975647,0.8621484637260437,0.5067067742347717
174,0.8943475484848022,0.8878370523452759,0.49955129623413086,0.896510124206543,0.8617474436759949,0.506607711315155
175,0.8944013714790344,0.8873154520988464,0.4992694854736328,0.896568238735199,0.8615682721138,0.5067237615585327
176,0.8944722414016724,0.886660099029541,0.500114917755127,0.8966743350028992,0.8614028692245483,0.5068956613540649
177,0.8945282101631165,0.8869091868400574,0.49963706731796265,0.8967626690864563,0.8606014847755432,0.5070250630378723
178,0.8946039080619812,0.8872735500335693,0.49948593974113464,0.896656334400177,0.8615669012069702,0.5067774653434753
179,0.8946319222450256,0.8863360285758972,0.4995618164539337,0.896816611289978,0.8608809113502502,0.5069554448127747
180,0.8947070837020874,0.8861796259880066,0.4997289180755615,0.8970220685005188,0.8595109581947327,0.5073604583740234
181,0.8947529196739197,0.8855928778648376,0.4998558461666107,0.8969593048095703,0.8599769473075867,0.5069912672042847
182,0.8948339819908142,0.8855442404747009,0.4999696910381317,0.8970290422439575,0.8597049117088318,0.5070806741714478
183,0.8948742151260376,0.8855173587799072,0.49984294176101685,0.8971643447875977,0.8587645888328552,0.5070945620536804
184,0.8949423432350159,0.8856756687164307,0.49975651502609253,0.897011935710907,0.8602206707000732,0.5071002244949341
185,0.8950110077857971,0.8856363892555237,0.49994316697120667,0.8971949815750122,0.8590876460075378,0.5072512030601501
186,0.8950603008270264,0.8850418329238892,0.49946656823158264,0.897205650806427,0.8589739203453064,0.5070582628250122
187,0.8951159119606018,0.8849303722381592,0.5001068711280823,0.8973444700241089,0.8583923578262329,0.5072240829467773
188,0.8951818346977234,0.8851370215415955,0.4991784989833832,0.8974210023880005,0.857992947101593,0.5072858333587646
189,0.895216703414917,0.8848334550857544,0.4996253252029419,0.8974466919898987,0.8579272031784058,0.5073237419128418
190,0.8952879309654236,0.8848716616630554,0.4991511404514313,0.8974059224128723,0.8585138320922852,0.5071988105773926
191,0.8953604698181152,0.8837652802467346,0.49975255131721497,0.8975273370742798,0.8578723669052124,0.5074363946914673
192,0.8954058885574341,0.883861780166626,0.49982428550720215,0.8975995182991028,0.8573365807533264,0.5072953104972839
193,0.8954748511314392,0.8835718035697937,0.49966102838516235,0.8975611925125122,0.8577831983566284,0.5072219967842102
194,0.8955293893814087,0.8841568231582642,0.4994075298309326,0.897621214389801,0.8577986359596252,0.5074684619903564
195,0.8955729603767395,0.8838744163513184,0.4992900490760803,0.8978570699691772,0.8561504483222961,0.5074169635772705
196,0.895639955997467,0.8839406967163086,0.4989773631095886,0.8978996276855469,0.8561452627182007,0.507624089717865
197,0.8957053422927856,0.8832195401191711,0.4994504451751709,0.8979390859603882,0.85602867603302,0.5076027512550354
198,0.8957821130752563,0.8825421333312988,0.49999430775642395,0.8979089856147766,0.8564194440841675,0.5076730251312256
199,0.8958188891410828,0.8827983736991882,0.4994741678237915,0.8980439901351929,0.8554608821868896,0.507612943649292
